col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40
62.025771779918664,78.04640108887331,78.28519901392652,78.5372759781813,78.80212580371546,79.07893031871626,79.36647150071637,79.66301385448703,79.96614990026605,80.27259906953978,80.57795060676905,80.8763490489142,81.16014603920853,81.4195942277977,81.6427267682265,81.81560225776325,81.92303271766117,81.94974226446138,81.8817107392231,81.70738051209217,81.41849797545993,81.01054249837026,80.4828056530522,79.83815236606789,79.0823906542697,78.22314435178482,77.2682195942492,76.22353807334977,75.09053516761003,73.85743266809482,50.0,50.0,50.0,50.0,50.0,50.0,69.7000305578751,69.72424399024231,69.6731438084558,69.56463396325726,56.126600085065206
62.15977073863206,78.24043364628075,78.48630365640409,78.74978657161401,79.03058848205332,79.32818801171024,79.64175034580302,79.97000603516659,80.31108245013463,80.66226957287262,81.0196952119012,81.37788149810612,81.72916898125966,82.06306699859734,82.36575357151443,82.62011447508009,82.80668787393088,82.90550317197213,82.89831068139117,82.77046817969675,82.51205243936384,82.11827476001167,81.5895725699629,80.93156233043545,80.1546529967664,79.27294912615929,78.30241691260723,77.258934231425,76.15738833857601,75.01787112985996,73.89993967146299,72.91722697905547,72.118049645035,71.5058516640816,71.0760731304765,70.81777246587805,70.68430759631984,70.5789016093728,70.45633670925639,70.30867504024371,56.63808118847045
62.281322242139794,78.41669371730852,78.66974914007046,78.94491295699865,79.24216041312597,79.5613506455571,79.90214936090645,80.26391571198764,80.64553768821824,81.04519012104372,81.45997367276188,81.885369993277,82.3144200367894,82.73654530234043,83.13620202145133,83.49219712825978,83.7787337081646,83.96859715451116,84.03722977404773,83.96587286369336,83.74270935786643,83.36269199952747,82.82734397368284,82.1452251468132,81.33237325109287,80.41144452475508,79.40896830685631,78.35215446475145,77.26827012597784,76.19038770106755,75.16409286410828,74.23724861651378,73.44565534118414,72.8030384735888,72.30697808248775,71.940803716357,71.67088878264087,71.456924051282,71.2653537808115,71.07883395251287,57.16777837243312
62.387459626279735,78.5708835299811,78.83107425967748,79.11792735041655,79.43173635759175,79.77281547221916,80.14143919352507,80.5377518340488,80.96163100201606,81.41247680447393,81.88887636533904,82.38805134997963,82.90491406437609,83.43038300697806,83.94847427661169,84.43310156914214,84.84852929603511,85.15515837573105,85.3186433665795,85.31530307448658,85.13228441614159,84.7647452594581,84.21457114421821,83.49212634084729,82.61961620162549,81.6314268714733,80.56916996686849,79.47326769145978,78.37883735924368,77.3173371615474,76.31938186324905,75.41336653326238,74.62029264976023,73.95018471270271,73.40123910356027,72.96087799409139,72.60830928723931,72.31923038615977,72.07208122358936,71.85186431586429,57.70046132634767
62.475205684397835,78.69868118486526,78.96576607052553,79.26400237409258,79.5940394824301,79.9567043821258,80.35296608405122,80.78388208397159,81.2505154187346,81.75380002776659,82.29431157551203,82.87185853335876,83.48470739280037,84.12799737377495,84.78982366708745,85.44156380171006,86.0293078773463,86.48959354958357,86.7706506771901,86.84675950982664,86.70829238508934,86.3519184066268,85.77816775849283,84.9943675354968,84.02536293905827,82.9246202256908,81.75987679956023,80.59161811764365,79.45726366684603,78.38041720748105,77.3800637356038,76.47215828051256,75.66805608360752,74.97265032534179,74.38358484413499,73.8918119473179,73.48342554442613,73.14252932433666,72.85434862194589,72.60758292786392,58.22251960536502
62.54165146220592,78.79585563810238,79.06938174885398,79.37834437779398,79.72377124721112,80.1070361622019,80.52985284404303,80.99426836735402,81.5026534336255,82.0576810973511,82.66227557621585,83.31949360525104,84.032258750765,84.80272248218608,85.63071493949332,86.50365100358981,87.3489264038312,88.01395714689914,88.43159293272144,88.59421476487762,88.50311147271618,88.15801898425347,87.55617252555636,86.69343853649707,85.5755015562475,84.27182308451259,82.94420138777897,81.67290421884655,80.47744116324301,79.36630384245774,78.34672638157991,77.42483619688468,76.60456044327854,75.88641723381286,75.26688531037813,74.73862998448847,74.29156145170275,73.91447199718968,73.59682415586295,73.33022274357998,58.722953117513846
62.58404460605298,78.85839562812822,79.13768553328968,79.45634471165185,79.81578538242897,80.21793459372077,80.66525669021193,81.16079567520865,81.7082458298927,82.31205987864267,82.97760768966769,83.71141254445267,84.5215367593804,85.41836087689946,86.41639918263951,87.54521967759588,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,85.5931095345621,84.0622046613319,82.67747150589628,81.4131737813615,80.26039453580401,79.21496803258476,78.27468714686873,77.43748753325258,76.70020892887906,76.05792269446884,75.50387491782303,75.02999164731646,74.62777480334967,74.28933902764389,74.00834241488023,59.19353853411012
62.599884126532814,78.88264767918702,79.16679471586542,79.49374089878826,79.86527492050216,80.28385723885762,80.75266327465222,81.27566625284832,81.8577794288828,82.50508301089691,83.22517320394005,84.02770252328793,84.92527179186351,85.93509060178758,87.08291109244982,88.4125407735341,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,86.72705992574885,85.04668602165806,83.5643985391449,82.23877962777668,81.04771452394718,79.97806693126962,79.0210329420665,78.16983715750764,77.418338832326,76.76024098800218,76.18880424520034,75.69698200587035,75.2778528314904,74.92519441231596,74.63404797526016,59.62849584795211
62.587018726664446,78.86545844971268,79.1533279616071,79.48677757830787,79.86795709950192,80.2998225336628,80.78618400899424,81.33180967465259,81.94261574520779,82.62597945520827,83.39122268209955,84.25033735123556,85.21907728092651,86.31867505423732,87.57851088829861,89.03850915060126,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,87.60466148444193,85.844696009844,84.29990336135394,82.93229074141004,81.7149078839634,80.62915288433625,79.66169604068834,78.80238661121517,78.0428782434732,77.37576770049542,76.79415168606305,76.29152177971413,75.86190367459777,75.50013488557857,75.20217927944095,60.02400515424883
62.543747027628015,78.80431813465783,79.09454993259506,79.43235657702945,79.82023879325531,80.26160848978171,80.76081660052168,81.32324804580058,81.95552391811516,82.66585584526169,83.46460121759765,84.36506794141515,85.38460087517112,86.54589035070462,87.87806523799962,89.41642186171326,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,88.22070054332785,86.43187540995196,84.86229963161794,83.47821839241642,82.25212198980803,81.16293644585964,80.19476515427651,79.33540934577255,78.57515457664934,77.90591034838238,77.32068246368252,76.81332386446596,76.37849346237276,76.0117462008713,75.70968130453362,60.377775717038254
